cell_id,glat,glng,lat,lng,count,weight
801,37.1,-122.10000000000001,37.09391647889629,-122.09784084744084,1198,2420
802,37.1,-122.0,37.122284594053944,-121.98462533707257,2969,6071
803,37.1,-121.9,37.1000223945625,-121.92951837525,160,319
804,37.1,-121.80000000000001,37.07169403846154,-121.81417634615384,26,52
805,37.1,-121.7,37.09616632847402,-121.68680220761387,268,551
806,37.1,-121.60000000000001,37.105337382238794,-121.61474594693794,2133,4262
807,37.1,-121.5,37.063026828571424,-121.52560357142858,35,70
808,37.1,-121.30000000000001,37.052271174392146,-121.25368467238049,26,52
809,37.1,-121.2,37.07013481462698,-121.21096781590424,653,1329
810,37.1,-121.10000000000001,37.083688778233224,-121.09836671166961,229,455
811,37.1,-121.0,37.09098417741359,-121.00463651152884,833,1772
812,37.1,-120.9,37.07888580218328,-120.8994758687589,348,696
813,37.1,-120.80000000000001,37.08001563624979,-120.82356157289321,298,602
814,37.1,-120.7,37.07691768627583,-120.70088408910719,145,290
815,37.1,-120.60000000000001,37.05956442255872,-120.60620212651308,79,161
816,37.1,-120.5,37.09482680783476,-120.49801271067126,161,330
817,37.1,-120.4,37.089321999860964,-120.39509625729418,81,162
818,37.1,-120.30000000000001,37.110125071272165,-120.27844783473174,338,693
819,37.1,-120.2,37.08998288225913,-120.20651045045372,394,791
820,37.1,-120.10000000000001,37.0904295299791,-120.11099665249287,51,102
821,37.1,-120.0,37.076043404430486,-120.00637897126853,55,110
822,37.1,-119.9,37.12212818748354,-119.89584878704818,38,76
823,37.1,-119.80000000000001,37.085996741426584,-119.76018728616872,103,213
824,37.1,-119.7,37.11700177720103,-119.71967813214879,120,246
825,37.1,-119.5,37.08167747279339,-119.48333921589058,140,280
826,37.1,-119.4,37.07068449150042,-119.3834998796552,102,203
827,37.1,-119.30000000000001,37.09889394629362,-119.32100115811049,227,452
828,37.2,-122.4,37.20315658762887,-122.3848069484536,97,204
829,37.2,-122.2,37.198883309932945,-122.16279291253016,146,296
830,37.2,-122.10000000000001,37.19406475509445,-122.1027509448169,357,741
831,37.2,-122.0,37.186783707062375,-121.98667023860963,3340,6809
832,37.2,-121.9,37.21467364583334,-121.90153785416666,144,288
833,37.2,-121.80000000000001,37.23761494987755,-121.7897141295858,1298,2625
834,37.2,-121.7,37.188409397573984,-121.69791624166044,1707,3447
835,37.2,-121.60000000000001,37.15661344410619,-121.62281781799548,46,92
836,37.2,-121.10000000000001,37.224993152237005,-121.08137260983207,204,451
837,37.2,-121.0,37.2005456041231,-121.00470910947291,177,358
838,37.2,-120.9,37.21792729169075,-120.85635834948467,31,62
839,37.2,-120.7,37.18113331441483,-120.67890121346043,32,64
840,37.2,-120.60000000000001,37.19467962211162,-120.57110360760437,35,70
841,37.2,-120.5,37.195982378444285,-120.4926815280441,130,263
842,37.2,-120.4,37.216791113888746,-120.38568222867195,125,252
843,37.2,-120.30000000000001,37.19268842037317,-120.30469828749146,200,400
844,37.2,-120.2,37.20188512554173,-120.20948790888224,48,93
845,37.2,-119.9,37.22090170934486,-119.89866163820035,37,74
846,37.2,-119.80000000000001,37.20480590974438,-119.78188142688289,145,289
847,37.2,-119.7,37.203163448005895,-119.71598220394499,389,778
848,37.2,-119.60000000000001,37.20247466338809,-119.58412654085541,63,126
849,37.2,-119.5,37.21993210105263,-119.5056518471579,95,190
850,37.2,-119.30000000000001,37.1618494432696,-119.28565090874072,29,58
851,37.2,-119.2,37.19831447585832,-119.20261253249642,74,148
852,37.2,-118.30000000000001,37.176749827960236,-118.29672728514099,127,257
853,37.300000000000004,-122.4,37.305361561321995,-122.39797646475233,200,405
854,37.300000000000004,-122.30000000000001,37.31103596275252,-122.2889185959588,241,493
855,37.300000000000004,-122.2,37.3182231160554,-122.19620666643983,186,383
856,37.300000000000004,-122.10000000000001,37.311735786031974,-122.07511889421275,1580,3437
857,37.300000000000004,-122.0,37.30343956051675,-121.99076740187282,5356,11950
858,37.300000000000004,-121.9,37.311075735692725,-121.90064998264842,15607,34489
859,37.300000000000004,-121.80000000000001,37.305391342140666,-121.8255489271338,4366,9041
860,37.300000000000004,-121.7,37.30265026887891,-121.7009099142368,78,155
861,37.300000000000004,-121.10000000000001,37.31184316422772,-121.10098346277191,220,488
862,37.300000000000004,-121.0,37.30395087916518,-121.0095099762865,254,511
863,37.300000000000004,-120.9,37.32171507019868,-120.87780865867452,206,414
864,37.300000000000004,-120.80000000000001,37.316235810554005,-120.80527977683042,60,120
865,37.300000000000004,-120.7,37.322900310482744,-120.70088047007687,105,213
866,37.300000000000004,-120.60000000000001,37.33331761981446,-120.59041366476326,1111,2225
867,37.300000000000004,-120.5,37.30597826731256,-120.49916152686606,1995,4014
868,37.300000000000004,-120.4,37.295626903539244,-120.4222413990428,427,854
869,37.300000000000004,-120.30000000000001,37.2932446666247,-120.3125122074997,221,442
870,37.300000000000004,-119.7,37.307870796570626,-119.67613906489038,484,981
871,37.300000000000004,-119.60000000000001,37.318191872531955,-119.61656224694954,360,723
872,37.300000000000004,-119.5,37.280399574892314,-119.52480754072275,38,76
873,37.300000000000004,-118.4,37.30793313816578,-118.38776380307154,105,210
874,37.4,-122.4,37.39668015851694,-122.40768867316147,87,177
875,37.4,-122.30000000000001,37.412227925180794,-122.27362694658713,715,1557
876,37.4,-122.2,37.416133428955845,-122.20329835268527,1815,4119
877,37.4,-122.10000000000001,37.407752865871124,-122.0900528886533,5398,11128
878,37.4,-122.0,37.397071420634845,-121.99523549351348,4785,9685
879,37.4,-121.9,37.38713975451685,-121.90519471599619,11756,25820
880,37.4,-121.80000000000001,37.36841481750437,-121.83139050173769,1979,4371
881,37.4,-121.5,37.39681907160675,-121.48255883881146,26,54
882,37.4,-121.30000000000001,37.41070774220697,-121.26446339532184,25,50
883,37.4,-121.2,37.426034787892974,-121.16741589471992,50,108
884,37.4,-121.10000000000001,37.402222430152,-121.11247970411924,321,681
885,37.4,-121.0,37.40224972510216,-120.99564787871725,192,379
886,37.4,-120.9,37.40200112342198,-120.87316572431412,394,793
887,37.4,-120.80000000000001,37.42237099478545,-120.7929986391759,1067,2148
888,37.4,-120.7,37.388460429335495,-120.70610695559304,858,1733
889,37.4,-120.60000000000001,37.37843044447122,-120.61715195561742,951,1891
890,37.4,-120.5,37.38076494255298,-120.49576780330851,181,364
891,37.4,-120.4,37.378608,-120.43542743243243,37,74
892,37.4,-120.10000000000001,37.424756026274174,-120.10387490802181,50,102
893,37.4,-120.0,37.42407488,-119.98054776,25,50
894,37.4,-119.9,37.426300999999995,-119.89171713636364,44,88
895,37.4,-119.80000000000001,37.431409099999996,-119.8183841,30,63
896,37.4,-119.7,37.39151183466265,-119.72390732861128,143,290
897,37.4,-119.60000000000001,37.383132154708306,-119.63147008341184,190,383
898,37.4,-118.60000000000001,37.42852338357987,-118.57202472916536,41,82
899,37.4,-118.5,37.38447530180037,-118.494091809829,48,96
900,37.4,-118.4,37.37145338770233,-118.41217059792585,381,763
901,37.5,-122.5,37.5175525800749,-122.4931636504058,408,827
902,37.5,-122.4,37.504009953287365,-122.37931617477146,986,2133
903,37.5,-122.30000000000001,37.517704552768535,-122.29616926556783,4875,10358
904,37.5,-122.2,37.482752798387956,-122.20235140340138,4915,9904
905,37.5,-122.10000000000001,37.48654889784685,-122.11675245201685,2252,4593
906,37.5,-122.0,37.526909072305635,-121.9954501827428,3589,8363
907,37.5,-121.9,37.49525635448205,-121.92906718996622,4412,10634
908,37.5,-121.30000000000001,37.540011009174314,-121.26785916055046,218,498
909,37.5,-121.2,37.4964830859633,-121.18455088646661,449,966
910,37.5,-121.10000000000001,37.48783312304493,-121.10683560792916,219,442
911,37.5,-121.0,37.501389448441316,-120.99547748014551,363,730
912,37.5,-120.9,37.51352795659887,-120.89004428773862,1261,2517
913,37.5,-120.80000000000001,37.48652514483211,-120.81498048866717,947,1911
914,37.5,-120.7,37.489868242600195,-120.71208777100136,97,194
915,37.5,-120.60000000000001,37.475950191668225,-120.62351131832031,67,134
916,37.5,-120.5,37.49822894516662,-120.48557839154061,73,147
917,37.5,-120.4,37.51458125904517,-120.43158332586499,68,136
918,37.5,-120.30000000000001,37.5161441962119,-120.313784299812,38,76
919,37.5,-120.2,37.499719509128475,-120.21640934919647,21,42
920,37.5,-120.10000000000001,37.47819924096397,-120.0792920414591,67,137
921,37.5,-120.0,37.48969380842545,-119.98336896973231,323,644
922,37.5,-119.9,37.48225315722819,-119.91263750323415,206,414
923,37.5,-119.80000000000001,37.478114451327436,-119.80846166371681,113,228
924,37.5,-119.60000000000001,37.4721232194017,-119.63944242924073,60,120
925,37.5,-118.60000000000001,37.517400532896154,-118.61493833330525,48,96
926,37.5,-117.9,37.48239752109859,-117.91462791494348,20,40
927,37.6,-122.5,37.61477834814724,-122.4880460669745,664,1449
928,37.6,-122.4,37.61673742462878,-122.40456401715512,5270,11612
929,37.6,-122.30000000000001,37.56709398625614,-122.30093917507293,4371,8892
930,37.6,-122.2,37.609326294779706,-122.1804519927144,785,1580
931,37.6,-122.10000000000001,37.621702708160015,-122.08132096856409,8749,20086
932,37.6,-122.0,37.56802677281039,-122.03792839055328,2576,5866
933,37.6,-121.9,37.590964510606725,-121.8869585422721,4078,9426
934,37.6,-121.80000000000001,37.61837323196742,-121.81858926980321,397,829
935,37.6,-121.7,37.620509297297296,-121.69212575675677,37,74
936,37.6,-121.60000000000001,37.63775564001417,-121.59763184069159,147,302
937,37.6,-121.5,37.635623441158586,-121.50965814211126,33,66
938,37.6,-121.4,37.63785477657107,-121.39334171837608,275,597
939,37.6,-121.30000000000001,37.61847800121468,-121.30991358387385,711,1539
940,37.6,-121.2,37.61738200724813,-121.20337851427297,356,717
941,37.6,-121.10000000000001,37.6111755726805,-121.1020145424563,372,745
942,37.6,-121.0,37.61573271382141,-120.99629852202641,4666,9405
943,37.6,-120.9,37.59383343793298,-120.91758424173835,1604,3229
944,37.6,-120.80000000000001,37.604488529190334,-120.82124323927104,569,1151
945,37.6,-120.7,37.61815835413072,-120.71150189106034,119,247
946,37.6,-120.60000000000001,37.63084335103919,-120.61720069954686,117,240
947,37.6,-120.5,37.63240974732877,-120.49598623523804,62,127
948,37.6,-120.4,37.62282170149995,-120.39327928268402,52,104
949,37.6,-120.30000000000001,37.62127268627451,-120.31051603921568,51,102
950,37.6,-120.10000000000001,37.590902069126685,-120.12686050402398,48,96
951,37.6,-120.0,37.59219426886412,-119.96782044378516,52,104
952,37.6,-119.9,37.5660769,-119.9203503,40,81
953,37.6,-119.0,37.642652608695656,-118.96903539130435,23,46
954,37.6,-118.9,37.63714290921495,-118.90321797379039,101,203
955,37.6,-118.80000000000001,37.60763077898613,-118.81212853396124,91,182
956,37.6,-118.7,37.56628593816634,-118.69399072191997,91,185
957,37.7,-122.5,37.686188241874504,-122.46979046437625,3026,6950
958,37.7,-122.4,37.71723775188013,-122.4113073500872,6784,14741
959,37.7,-122.2,37.72503737997315,-122.17995681134099,4277,10079
960,37.7,-122.10000000000001,37.68655862181188,-122.10829473421728,17191,38246
961,37.7,-122.0,37.7011224749075,-122.01928682989038,1929,4279
962,37.7,-121.9,37.69837368198857,-121.90797889211824,6246,14943
963,37.7,-121.80000000000001,37.70000212664983,-121.79978089201778,3275,7685
964,37.7,-121.7,37.711158218449974,-121.70121282861668,4592,10681
965,37.7,-121.60000000000001,37.7381945484622,-121.58597170536163,2943,6866
966,37.7,-121.5,37.72599065793892,-121.5094168416864,2112,4873
967,37.7,-121.4,37.71438638334289,-121.39564166707521,462,951
968,37.7,-121.30000000000001,37.69844100776657,-121.31274935427886,354,738
969,37.7,-121.2,37.71442507626347,-121.20285831056826,160,320
970,37.7,-121.10000000000001,37.71182207695929,-121.09030793610152,2602,5216
971,37.7,-121.0,37.687859319540124,-121.01240095769072,1786,3609
972,37.7,-120.9,37.707749432712966,-120.91232612328837,679,1367
973,37.7,-120.80000000000001,37.7036491577498,-120.82402166934573,324,657
974,37.7,-120.7,37.705910880000005,-120.68686732,25,54
975,37.7,-120.5,37.67025656144231,-120.46548459067307,104,209
976,37.7,-120.4,37.69459099167729,-120.40071549347,60,120
977,37.7,-120.30000000000001,37.697648234668996,-120.32382027982926,84,167
978,37.7,-120.2,37.71526676142443,-120.20330793037023,103,207
979,37.7,-120.10000000000001,37.72701504104423,-120.12044627172348,38,75
980,37.7,-119.80000000000001,37.67546514705882,-119.79829464705882,34,70
981,37.7,-119.0,37.699918492201355,-118.97818988415061,60,123
982,37.7,-118.9,37.68571838034042,-118.93605484603266,31,62
983,37.7,-118.4,37.69070234186184,-118.4161835618508,22,44
984,37.800000000000004,-122.5,37.81934852534465,-122.4784459514689,2175,4425
985,37.800000000000004,-122.4,37.78138443898096,-122.39422409896021,10806,24867
986,37.800000000000004,-122.30000000000001,37.82302057564293,-122.28753165080275,14538,34650
987,37.800000000000004,-122.2,37.79018034914808,-122.21281460330621,10254,24012
988,37.800000000000004,-122.10000000000001,37.77438068041466,-122.14112123095909,297,647
989,37.800000000000004,-122.0,37.80854145219128,-121.99379509839268,3524,8217
990,37.800000000000004,-121.9,37.79640760207349,-121.89844181707791,339,676
991,37.800000000000004,-121.80000000000001,37.77015388888889,-121.8025772,90,180
992,37.800000000000004,-121.7,37.783637730837235,-121.70658792454167,259,520
993,37.800000000000004,-121.60000000000001,37.80093454120579,-121.5834545381363,541,1104
994,37.800000000000004,-121.5,37.76315080095445,-121.49209805283198,1278,2755
995,37.800000000000004,-121.4,37.764711859366955,-121.41049785425523,1848,4126
996,37.800000000000004,-121.30000000000001,37.79086052051746,-121.30421653356042,2856,6504
997,37.800000000000004,-121.2,37.7898118976035,-121.20231891780652,2439,4905
998,37.800000000000004,-121.10000000000001,37.77299793303271,-121.12144433410407,859,1734
999,37.800000000000004,-121.0,37.79935380244255,-120.99288076323849,418,841
1000,37.800000000000004,-120.9,37.79177723229253,-120.89498542073585,523,1070
1001,37.800000000000004,-120.80000000000001,37.77758760197103,-120.80425500854616,258,522
1002,37.800000000000004,-120.7,37.80517829151029,-120.7001062346289,192,390
1003,37.800000000000004,-120.60000000000001,37.84098408494845,-120.60077664411605,91,182
1004,37.800000000000004,-120.5,37.837173198564614,-120.50338182227209,104,207
1005,37.800000000000004,-120.30000000000001,37.81894722174735,-120.28786034512733,152,315
1006,37.800000000000004,-120.2,37.82698403810844,-120.21553960840956,131,264
1007,37.800000000000004,-120.10000000000001,37.791583326316754,-120.10904041125582,57,114
1008,37.800000000000004,-120.0,37.8230411002033,-120.00148223031545,32,64
1009,37.800000000000004,-119.9,37.8119085750161,-119.89459327391789,25,51
1010,37.800000000000004,-119.10000000000001,37.80606797692072,-119.0802832491419,124,254
1011,37.800000000000004,-119.0,37.77635661182845,-119.01341393813759,80,160
1012,37.800000000000004,-118.5,37.80861428693475,-118.48006467356868,28,56
1013,37.9,-122.7,37.92786773465967,-122.69193873062781,159,320
1014,37.9,-122.60000000000001,37.89024272209032,-122.5893706307982,387,789
1015,37.9,-122.5,37.908368963021374,-122.5100289787978,3893,8028
1016,37.9,-122.4,37.92958383212341,-122.38657237357381,1259,3019
1017,37.9,-122.30000000000001,37.89454048218946,-122.31116082115123,9344,22081
1018,37.9,-122.2,37.871885212016,-122.19684034936245,3457,6965
1019,37.9,-122.10000000000001,37.909720152160155,-122.07336309312015,6649,14879
1020,37.9,-122.0,37.86610049443294,-122.03414032138339,2173,5097
1021,37.9,-121.9,37.90388314685315,-121.87943580419581,143,286
1022,37.9,-121.80000000000001,37.90079310343808,-121.7845701152426,254,522
1023,37.9,-121.7,37.8992156895353,-121.69853930998546,1257,2552
1024,37.9,-121.60000000000001,37.890712034697756,-121.61783306087791,1199,2461
1025,37.9,-121.5,37.89555797974866,-121.48389605865103,314,647
1026,37.9,-121.4,37.90499407140962,-121.4070685843717,274,559
1027,37.9,-121.30000000000001,37.904594428538175,-121.28705955650948,3123,6992
1028,37.9,-121.2,37.911367181854864,-121.22207996691645,1281,2590
1029,37.9,-121.10000000000001,37.90605200154912,-121.1162613868645,239,475
1030,37.9,-121.0,37.897377275562945,-121.00317229922219,163,326
1031,37.9,-120.9,37.894463860518094,-120.91106444273476,84,167
1032,37.9,-120.80000000000001,37.930950909435616,-120.834294368169,117,234
1033,37.9,-120.60000000000001,37.91982513342332,-120.60376955393886,177,355
1034,37.9,-120.5,37.899340179122234,-120.47987290471028,160,324
1035,37.9,-120.4,37.920134678356064,-120.42216588634277,283,567
1036,37.9,-120.30000000000001,37.92798275,-120.30498523333334,60,120
1037,37.9,-120.2,37.858091,-120.20017136111112,36,72
1038,37.9,-119.10000000000001,37.90473141778453,-119.09651671800977,61,129
1039,38.0,-122.80000000000001,38.043507215363825,-122.76801324626656,85,168
1040,38.0,-122.7,38.013148711756166,-122.70229231718928,132,272
1041,38.0,-122.60000000000001,38.00656153887515,-122.59644907766825,358,721
1042,38.0,-122.5,37.99043593129201,-122.5265493819473,3591,7266
1043,38.0,-122.4,37.959245873611586,-122.36755985591728,410,822
1044,38.0,-122.30000000000001,37.985775069232496,-122.30238492420747,7720,17613
1045,38.0,-122.2,38.02195552945953,-122.21674302695205,1072,2333
1046,38.0,-122.10000000000001,37.991210312466194,-122.08139379922957,5628,12472
1047,38.0,-122.0,38.00598145923475,-122.00859162346332,4924,9859
1048,38.0,-121.9,38.01481579049538,-121.91327080638541,3716,7484
1049,38.0,-121.80000000000001,38.00103979770019,-121.79695952693316,1969,3958
1050,38.0,-121.7,37.97326524014454,-121.72257203469076,685,1389
1051,38.0,-121.60000000000001,37.99662146957447,-121.63424937218085,188,375
1052,38.0,-121.4,38.00898177584197,-121.36092802459895,384,884
1053,38.0,-121.30000000000001,37.98528889530673,-121.29539798416293,4613,9633
1054,38.0,-121.2,37.97559602829761,-121.23072856568668,1894,3810
1055,38.0,-121.10000000000001,38.0130695347095,-121.0995485412928,319,649
1056,38.0,-121.0,38.017212761788336,-121.02000400989613,114,229
1057,38.0,-120.9,38.020657449360094,-120.87543258206354,20,40
1058,38.0,-120.7,37.974728045429906,-120.67056223014528,43,86
1059,38.0,-120.60000000000001,38.01344293553537,-120.64058322921413,190,392
1060,38.0,-120.5,38.01024797378953,-120.49051184950045,162,326
1061,38.0,-120.4,37.9846004185613,-120.3990083101985,998,2001
1062,38.0,-120.30000000000001,37.98921647630057,-120.29685816831531,925,1861
1063,38.0,-120.2,38.010843462066056,-120.23077766542912,361,730
1064,38.0,-119.2,38.02163585028378,-119.1638726532363,36,78
1065,38.0,-119.10000000000001,37.96625382304905,-119.12602070687727,54,110
1066,38.1,-122.9,38.11536512211701,-122.88017210607791,36,72
1067,38.1,-122.80000000000001,38.07432486562758,-122.80493178743276,190,378
1068,38.1,-122.7,38.097182801658555,-122.70685773305006,200,398
1069,38.1,-122.60000000000001,38.1085412453825,-122.56709327410984,766,1538
1070,38.1,-122.5,38.095906426714315,-122.51463230335668,1460,2921
1071,38.1,-122.4,38.14776440103271,-122.37826532528175,145,293
1072,38.1,-122.30000000000001,38.124661571516256,-122.27531305855243,790,1572
1073,38.1,-122.2,38.094880707265865,-122.223276112653,4945,11673
1074,38.1,-122.10000000000001,38.083938903913186,-122.12297743370755,984,2331
1075,38.1,-121.7,38.1014879547339,-121.70678995889577,350,738
1076,38.1,-121.60000000000001,38.1333694078966,-121.6064742689373,380,790
1077,38.1,-121.5,38.110869746363775,-121.48750133003617,193,393
1078,38.1,-121.4,38.10325176672961,-121.38745802785539,1099,2394
1079,38.1,-121.30000000000001,38.09681746363907,-121.27618317419383,1679,3363
1080,38.1,-121.2,38.10564644686384,-121.19255785257822,628,1269
1081,38.1,-121.10000000000001,38.10302644951604,-121.11098452698414,104,205
1082,38.1,-121.0,38.06484569677606,-120.99305378767252,104,212
1083,38.1,-120.9,38.11720636179938,-120.890657253314,261,524
1084,38.1,-120.80000000000001,38.13138981481481,-120.83295555555554,27,54
1085,38.1,-120.7,38.08372191666667,-120.66410570833334,24,48
1086,38.1,-120.60000000000001,38.096923551890356,-120.60119266535102,189,380
1087,38.1,-120.5,38.11179511112659,-120.4800789299321,305,614
1088,38.1,-120.4,38.10491601914238,-120.42629679557368,41,82
1089,38.1,-120.30000000000001,38.06774960869565,-120.27187539130435,23,46
1090,38.1,-120.2,38.066733,-120.19109388819875,161,324
1091,38.1,-120.10000000000001,38.11686514480723,-120.10950282713955,63,127
1092,38.1,-119.2,38.0859386428556,-119.17633725521969,75,165
1093,38.2,-122.9,38.215480932456316,-122.90981766151343,112,220
1094,38.2,-122.7,38.21980786408163,-122.67817267045919,196,392
1095,38.2,-122.60000000000001,38.21684099144503,-122.60684615134276,1947,3920
1096,38.2,-122.5,38.21496106264319,-122.49951091534581,492,1023
1097,38.2,-122.4,38.18177461602586,-122.43527082522817,779,1588
1098,38.2,-122.30000000000001,38.22955964590793,-122.26515512426712,1749,3503
1099,38.2,-122.2,38.19107034448003,-122.18600380980443,1491,3367
1100,38.2,-122.10000000000001,38.22523548190505,-122.11318429535181,3782,8910
1101,38.2,-122.0,38.23178533325561,-121.99793709362612,169,334
1102,38.2,-121.9,38.222948904493904,-121.90146144316758,115,241
1103,38.2,-121.80000000000001,38.19100310318064,-121.80424409714573,242,491
1104,38.2,-121.7,38.15981415827741,-121.682461424232,836,1711
1105,38.2,-121.60000000000001,38.18737907794585,-121.59644351169767,347,708
1106,38.2,-121.5,38.23608924078911,-121.51716787562032,191,381
1107,38.2,-121.4,38.20971627478347,-121.41249472622789,448,993
1108,38.2,-121.30000000000001,38.19584427873664,-121.27704436802333,1157,2325
1109,38.2,-121.2,38.18964444680329,-121.18404956761283,390,778
1110,38.2,-121.10000000000001,38.20053457387294,-121.09630919719062,247,488
1111,38.2,-121.0,38.20503342960844,-120.9793240236324,76,152
1112,38.2,-120.9,38.189518836222696,-120.89294496089315,184,366
1113,38.2,-120.80000000000001,38.19089172883217,-120.81563809843576,429,859
1114,38.2,-120.7,38.19959512274838,-120.6875252704795,325,651
1115,38.2,-120.60000000000001,38.18596747495268,-120.61284726035372,81,163
1116,38.2,-120.5,38.21878294612746,-120.51448470823645,59,118
1117,38.2,-120.4,38.19416598317759,-120.39123586542809,202,407
1118,38.2,-120.10000000000001,38.15586855,-120.06028900000001,20,41
1119,38.2,-120.0,38.19317083246464,-120.01040448152547,97,194
1120,38.2,-119.2,38.18867027832526,-119.2068970473791,60,122
1121,38.300000000000004,-123.10000000000001,38.33250815953792,-123.05702259049083,21,42
1122,38.300000000000004,-123.0,38.33065151233192,-123.01356783047822,257,519
1123,38.300000000000004,-122.9,38.307654786267115,-122.90005297387276,136,274
1124,38.300000000000004,-122.80000000000001,38.294305239389566,-122.78850751080392,237,469
1125,38.300000000000004,-122.7,38.300686961214126,-122.69271734184436,2394,4746
1126,38.300000000000004,-122.60000000000001,38.27474007087052,-122.61298286710633,300,611
1127,38.300000000000004,-122.5,38.29721931797351,-122.48411150918385,1195,2392
1128,38.300000000000004,-122.4,38.272146210244735,-122.39986513679908,368,739
1129,38.300000000000004,-122.30000000000001,38.2906808552728,-122.29842000362189,1730,3485
1130,38.300000000000004,-122.2,38.29665283836907,-122.22224778448998,93,188
1131,38.300000000000004,-122.10000000000001,38.26543974591662,-122.06783933984475,1329,3114
1132,38.300000000000004,-122.0,38.311220406022436,-122.02404671693321,2466,5825
1133,38.300000000000004,-121.9,38.32134187666769,-121.90946889778085,124,252
1134,38.300000000000004,-121.80000000000001,38.31122787920118,-121.81884721324201,156,313
1135,38.300000000000004,-121.60000000000001,38.3146511061765,-121.59199001556699,132,271
1136,38.300000000000004,-121.5,38.293537041492705,-121.47439484762548,545,1197
1137,38.300000000000004,-121.4,38.29879974206856,-121.42428003385432,179,357
1138,38.300000000000004,-121.30000000000001,38.30091137208451,-121.3142025782073,1639,3350
1139,38.300000000000004,-121.2,38.30850850778668,-121.20655816543514,269,538
1140,38.300000000000004,-121.0,38.29419994819045,-120.98006539336991,69,137
1141,38.300000000000004,-120.9,38.31031906884161,-120.90682985549044,307,617
1142,38.300000000000004,-120.80000000000001,38.33268911363636,-120.78484556818181,44,90
1143,38.300000000000004,-120.7,38.2980938330567,-120.71132333010719,272,561
1144,38.300000000000004,-120.60000000000001,38.3346232739726,-120.59689012328768,73,146
1145,38.300000000000004,-120.5,38.29583473846154,-120.51614749230768,65,130
1146,38.300000000000004,-120.4,38.257478,-120.36367962962964,27,54
1147,38.300000000000004,-120.30000000000001,38.283533779320294,-120.30425690713652,139,280
1148,38.300000000000004,-119.5,38.34850162548764,-119.45231656701544,44,88
1149,38.300000000000004,-119.4,38.34778151172096,-119.38669884934713,28,56
1150,38.300000000000004,-119.30000000000001,38.3108784024802,-119.31317661357288,64,129
1151,38.300000000000004,-119.2,38.26620453376923,-119.2239494965503,78,162
1152,38.400000000000006,-123.10000000000001,38.40131455788788,-123.08982223030122,173,348
1153,38.400000000000006,-123.0,38.41751664541833,-122.97223249473203,73,149
1154,38.400000000000006,-122.9,38.406199738870185,-122.88994645553603,637,1272
1155,38.400000000000006,-122.80000000000001,38.40022571801594,-122.79814776178101,1241,2491
1156,38.400000000000006,-122.7,38.408549068404376,-122.71640477710255,5196,10397
1157,38.400000000000006,-122.60000000000001,38.411557974211895,-122.59410234247527,508,1042
1158,38.400000000000006,-122.5,38.38246627583758,-122.51670723612975,266,536
1159,38.400000000000006,-122.4,38.41729036954066,-122.38743005443698,323,650
1160,38.400000000000006,-122.30000000000001,38.37890315170619,-122.3197458522955,389,773
1161,38.400000000000006,-122.2,38.399806072168026,-122.19852143439073,429,883
1162,38.400000000000006,-122.0,38.37004757485243,-121.97282563170003,1376,3242
1163,38.400000000000006,-121.9,38.40988071855423,-121.90660714077544,1633,3818
1164,38.400000000000006,-121.80000000000001,38.398881784041556,-121.81854089940505,189,384
1165,38.400000000000006,-121.7,38.39947042857143,-121.72408571428572,21,42
1166,38.400000000000006,-121.60000000000001,38.41380280858218,-121.58221413523117,89,182
1167,38.400000000000006,-121.5,38.405151085586795,-121.48670302782934,990,2257
1168,38.400000000000006,-121.4,38.40978834437959,-121.38816886108594,1983,3987
1169,38.400000000000006,-121.30000000000001,38.389914033202466,-121.31228405096816,368,745
1170,38.400000000000006,-121.2,38.40134400754816,-121.21663141656674,185,376
1171,38.400000000000006,-121.10000000000001,38.377517301576965,-121.08693475091725,21,43
1172,38.400000000000006,-121.0,38.391283781984036,-120.99219859982577,92,186
1173,38.400000000000006,-120.9,38.40840375575926,-120.8933309674181,82,165
1174,38.400000000000006,-120.80000000000001,38.3766859643814,-120.79586369545582,418,839
1175,38.400000000000006,-120.7,38.39761755679321,-120.69792061030462,402,807
1176,38.400000000000006,-120.60000000000001,38.41085957421586,-120.59952067713547,354,719
1177,38.400000000000006,-120.5,38.41001943452381,-120.52390473214287,168,340
1178,38.400000000000006,-120.10000000000001,38.42339315133158,-120.10148741156814,33,66
1179,38.400000000000006,-119.5,38.3955545602321,-119.46510148746408,51,104
1180,38.400000000000006,-119.4,38.37024537037037,-119.43029585185185,27,54
1181,38.5,-123.30000000000001,38.53702942424242,-123.27738889393939,66,135
1182,38.5,-123.2,38.50077369665466,-123.20123112481379,135,271
1183,38.5,-123.10000000000001,38.48204236011254,-123.09083126111692,131,265
1184,38.5,-123.0,38.49235705415108,-122.99564290196528,719,1438
1185,38.5,-122.9,38.48892863986165,-122.89185528557884,576,1155
1186,38.5,-122.80000000000001,38.50544315541548,-122.78140129348643,2029,4035
1187,38.5,-122.7,38.48571308013066,-122.72061011619472,1649,3306
1188,38.5,-122.60000000000001,38.49006642520092,-122.6272748292556,216,443
1189,38.5,-122.5,38.52455283291139,-122.48261173164556,395,802
1190,38.5,-122.4,38.47714117178012,-122.41328201791168,449,900
1191,38.5,-122.30000000000001,38.49799406769178,-122.30634246311847,107,217
1192,38.5,-122.2,38.49156745848081,-122.20682922996701,44,88
