hour_of_week,day_name,hour,k_label,cell_id,cell_lat,cell_lng,risk_score,pred_rank
82,Thu,10,top50,338_-1181,33.85,-118.05000000000001,0.21694973154676686,21
82,Thu,10,top50,386_-1214,38.650000000000006,-121.35000000000001,0.21030260912195034,22
82,Thu,10,top50,373_-1220,37.35,-121.95,0.1977986329828755,23
82,Thu,10,top50,378_-1223,37.85,-122.25,0.1924229438016234,24
82,Thu,10,top50,340_-1174,34.050000000000004,-117.35000000000001,0.19221713525518513,25
82,Thu,10,top50,340_-1176,34.050000000000004,-117.55000000000001,0.18269196687473652,26
82,Thu,10,top50,373_-1219,37.35,-121.85000000000001,0.17496953007412308,27
82,Thu,10,top50,338_-1179,33.85,-117.85000000000001,0.17413505506125626,28
82,Thu,10,top50,340_-1177,34.050000000000004,-117.65,0.17370816644061607,29
82,Thu,10,top50,338_-1180,33.85,-117.95,0.17047839543308987,30
82,Thu,10,top50,337_-1181,33.75,-118.05000000000001,0.16659175557979627,31
82,Thu,10,top50,340_-1178,34.050000000000004,-117.75,0.16650790962299586,32
82,Thu,10,top50,376_-1222,37.65,-122.15,0.15977182612118437,33
82,Thu,10,top50,378_-1224,37.85,-122.35000000000001,0.15799852065573255,34
82,Thu,10,top50,339_-1179,33.95,-117.85000000000001,0.1540333938778279,35
82,Thu,10,top50,376_-1221,37.65,-122.05000000000001,0.15308121155080082,36
82,Thu,10,top50,339_-1174,33.95,-117.35000000000001,0.15250065925237136,37
82,Thu,10,top50,341_-1180,34.15,-117.95,0.14260629468950078,38
82,Thu,10,top50,339_-1180,33.95,-117.95,0.13987902150516773,39
82,Thu,10,top50,341_-1179,34.15,-117.85000000000001,0.13743699394996117,40
82,Thu,10,top50,377_-1225,37.75,-122.45,0.13328314806683536,41
82,Thu,10,top50,337_-1180,33.75,-117.95,0.1318990340738693,42
82,Thu,10,top50,377_-1222,37.75,-122.15,0.1318813286999301,43
82,Thu,10,top50,338_-1184,33.85,-118.35000000000001,0.13150706486126928,44
82,Thu,10,top50,384_-1215,38.45,-121.45,0.13143528353885164,45
82,Thu,10,top50,336_-1179,33.65,-117.85000000000001,0.12521783890129745,46
82,Thu,10,top50,385_-1214,38.550000000000004,-121.35000000000001,0.12468916470650637,47
82,Thu,10,top50,342_-1184,34.25,-118.35000000000001,0.12408459960179535,48
82,Thu,10,top50,374_-1220,37.45,-121.95,0.11934448706760409,49
82,Thu,10,top50,385_-1216,38.550000000000004,-121.55000000000001,0.11777879839346041,50
82,Thu,10,top100,340_-1183,34.050000000000004,-118.25,0.6422680357771274,1
82,Thu,10,top100,339_-1183,33.95,-118.25,0.44665027465554163,2
82,Thu,10,top100,340_-1182,34.050000000000004,-118.15,0.4209757770373857,3
82,Thu,10,top100,339_-1182,33.95,-118.15,0.4000832672481251,4
82,Thu,10,top100,339_-1184,33.95,-118.35000000000001,0.34233073702506894,5
82,Thu,10,top100,338_-1183,33.85,-118.25,0.33600783319108474,6
82,Thu,10,top100,338_-1182,33.85,-118.15,0.3248272437702165,7
82,Thu,10,top100,340_-1181,34.050000000000004,-118.05000000000001,0.3073785863266156,8
82,Thu,10,top100,339_-1181,33.95,-118.05000000000001,0.2872119540194581,9
82,Thu,10,top100,341_-1184,34.15,-118.35000000000001,0.2799002858935121,10
82,Thu,10,top100,337_-1179,33.75,-117.85000000000001,0.2664960809020524,11
82,Thu,10,top100,385_-1215,38.550000000000004,-121.45,0.26176059039029315,12
82,Thu,10,top100,340_-1184,34.050000000000004,-118.35000000000001,0.2603691188249638,13
82,Thu,10,top100,340_-1185,34.050000000000004,-118.45,0.2574008359787852,14
82,Thu,10,top100,341_-1185,34.15,-118.45,0.25703818323004113,15
82,Thu,10,top100,342_-1185,34.25,-118.45,0.2433654438772097,16
82,Thu,10,top100,327_-1172,32.75,-117.15,0.24244733078208944,17
82,Thu,10,top100,340_-1180,34.050000000000004,-117.95,0.24139471406546673,18
82,Thu,10,top100,341_-1183,34.15,-118.25,0.22781737748344008,19
82,Thu,10,top100,340_-1179,34.050000000000004,-117.85000000000001,0.22379281572486762,20
82,Thu,10,top100,338_-1181,33.85,-118.05000000000001,0.21694973154676686,21
82,Thu,10,top100,386_-1214,38.650000000000006,-121.35000000000001,0.21030260912195034,22
82,Thu,10,top100,373_-1220,37.35,-121.95,0.1977986329828755,23
82,Thu,10,top100,378_-1223,37.85,-122.25,0.1924229438016234,24
82,Thu,10,top100,340_-1174,34.050000000000004,-117.35000000000001,0.19221713525518513,25
82,Thu,10,top100,340_-1176,34.050000000000004,-117.55000000000001,0.18269196687473652,26
82,Thu,10,top100,373_-1219,37.35,-121.85000000000001,0.17496953007412308,27
82,Thu,10,top100,338_-1179,33.85,-117.85000000000001,0.17413505506125626,28
82,Thu,10,top100,340_-1177,34.050000000000004,-117.65,0.17370816644061607,29
82,Thu,10,top100,338_-1180,33.85,-117.95,0.17047839543308987,30
82,Thu,10,top100,337_-1181,33.75,-118.05000000000001,0.16659175557979627,31
82,Thu,10,top100,340_-1178,34.050000000000004,-117.75,0.16650790962299586,32
82,Thu,10,top100,376_-1222,37.65,-122.15,0.15977182612118437,33
82,Thu,10,top100,378_-1224,37.85,-122.35000000000001,0.15799852065573255,34
82,Thu,10,top100,339_-1179,33.95,-117.85000000000001,0.1540333938778279,35
82,Thu,10,top100,376_-1221,37.65,-122.05000000000001,0.15308121155080082,36
82,Thu,10,top100,339_-1174,33.95,-117.35000000000001,0.15250065925237136,37
82,Thu,10,top100,341_-1180,34.15,-117.95,0.14260629468950078,38
82,Thu,10,top100,339_-1180,33.95,-117.95,0.13987902150516773,39
82,Thu,10,top100,341_-1179,34.15,-117.85000000000001,0.13743699394996117,40
82,Thu,10,top100,377_-1225,37.75,-122.45,0.13328314806683536,41
82,Thu,10,top100,337_-1180,33.75,-117.95,0.1318990340738693,42
82,Thu,10,top100,377_-1222,37.75,-122.15,0.1318813286999301,43
82,Thu,10,top100,338_-1184,33.85,-118.35000000000001,0.13150706486126928,44
82,Thu,10,top100,384_-1215,38.45,-121.45,0.13143528353885164,45
82,Thu,10,top100,336_-1179,33.65,-117.85000000000001,0.12521783890129745,46
82,Thu,10,top100,385_-1214,38.550000000000004,-121.35000000000001,0.12468916470650637,47
82,Thu,10,top100,342_-1184,34.25,-118.35000000000001,0.12408459960179535,48
82,Thu,10,top100,374_-1220,37.45,-121.95,0.11934448706760409,49
82,Thu,10,top100,385_-1216,38.550000000000004,-121.55000000000001,0.11777879839346041,50
82,Thu,10,top100,328_-1172,32.85,-117.15,0.11571968739999662,51
82,Thu,10,top100,377_-1223,37.75,-122.25,0.11508241391651759,52
82,Thu,10,top100,379_-1224,37.95,-122.35000000000001,0.11398625759037206,53
82,Thu,10,top100,340_-1173,34.050000000000004,-117.25,0.11099837432787281,54
82,Thu,10,top100,341_-1181,34.15,-118.05000000000001,0.11051454170527968,55
82,Thu,10,top100,341_-1182,34.15,-118.15,0.10995557979346403,56
82,Thu,10,top100,338_-1176,33.85,-117.55000000000001,0.10986608167059934,57
82,Thu,10,top100,386_-1215,38.650000000000006,-121.45,0.10732837425177226,58
82,Thu,10,top100,327_-1171,32.75,-117.05000000000001,0.10629217566902947,59
82,Thu,10,top100,379_-1221,37.95,-122.05000000000001,0.10628188324206866,60
82,Thu,10,top100,340_-1175,34.050000000000004,-117.45,0.10444012442461532,61
82,Thu,10,top100,341_-1186,34.15,-118.55000000000001,0.1033884314972055,62
82,Thu,10,top100,336_-1178,33.65,-117.75,0.10296942431036626,63
82,Thu,10,top100,386_-1213,38.650000000000006,-121.25,0.0989051325839418,64
82,Thu,10,top100,380_-1223,38.050000000000004,-122.25,0.09702902282721466,65
82,Thu,10,top100,375_-1221,37.550000000000004,-122.05000000000001,0.09062362246306101,66
82,Thu,10,top100,375_-1224,37.550000000000004,-122.35000000000001,0.08961398194122704,67
82,Thu,10,top100,374_-1222,37.45,-122.15,0.08947920628094112,68
82,Thu,10,top100,339_-1173,33.95,-117.25,0.08744254551880815,69
82,Thu,10,top100,375_-1223,37.550000000000004,-122.25,0.08619995849435282,70
82,Thu,10,top100,343_-1186,34.35,-118.55000000000001,0.08458458165075149,71
82,Thu,10,top100,341_-1174,34.15,-117.35000000000001,0.08386695410732796,72
82,Thu,10,top100,376_-1225,37.65,-122.45,0.08381760983180897,73
82,Thu,10,top100,338_-1178,33.85,-117.75,0.08093506644662868,74
82,Thu,10,top100,339_-1175,33.95,-117.45,0.08041462900608509,75
82,Thu,10,top100,374_-1223,37.45,-122.25,0.08000201780702415,76
82,Thu,10,top100,338_-1177,33.85,-117.65,0.07864079792127142,77
82,Thu,10,top100,386_-1216,38.650000000000006,-121.55000000000001,0.0774355755775397,78
82,Thu,10,top100,343_-1185,34.35,-118.45,0.07740309001567512,79
82,Thu,10,top100,335_-1177,33.550000000000004,-117.65,0.07622183477219348,80
82,Thu,10,top100,373_-1221,37.35,-122.05000000000001,0.07608355403061952,81
82,Thu,10,top100,326_-1171,32.65,-117.05000000000001,0.0752467680065367,82
82,Thu,10,top100,387_-1213,38.75,-121.25,0.07502630210713261,83
82,Thu,10,top100,372_-1219,37.25,-121.85000000000001,0.07493698395176679,84
82,Thu,10,top100,378_-1221,37.85,-122.05000000000001,0.07460016192275769,85
82,Thu,10,top100,341_-1176,34.15,-117.55000000000001,0.07459543991838181,86
82,Thu,10,top100,375_-1220,37.550000000000004,-121.95,0.07449543797816079,87
82,Thu,10,top100,329_-1173,32.95,-117.25,0.07391280539607799,88
82,Thu,10,top100,331_-1172,33.15,-117.15,0.07364785676077105,89
82,Thu,10,top100,341_-1175,34.15,-117.45,0.07353213765897958,90
82,Thu,10,top100,372_-1220,37.25,-121.95,0.07246870113810988,91
82,Thu,10,top100,337_-1183,33.75,-118.25,0.07155690338599124,92
82,Thu,10,top100,328_-1173,32.85,-117.25,0.07099838710798238,93
82,Thu,10,top100,337_-1182,33.75,-118.15,0.06828091676869616,94
82,Thu,10,top100,377_-1224,37.75,-122.35000000000001,0.06813317268120332,95
82,Thu,10,top100,330_-1173,33.050000000000004,-117.25,0.06623341686514907,96
82,Thu,10,top100,377_-1219,37.75,-121.85000000000001,0.06563018184990181,97
82,Thu,10,top100,331_-1174,33.15,-117.35000000000001,0.06505520788471654,98
82,Thu,10,top100,339_-1176,33.95,-117.55000000000001,0.0648817884340476,99
82,Thu,10,top100,374_-1221,37.45,-122.05000000000001,0.06468518965294975,100
83,Thu,11,top10,340_-1183,34.050000000000004,-118.25,0.671486393854546,1
83,Thu,11,top10,339_-1183,33.95,-118.25,0.4931254665446038,2
83,Thu,11,top10,339_-1182,33.95,-118.15,0.40070092782104294,3
83,Thu,11,top10,340_-1182,34.050000000000004,-118.15,0.396913378254629,4
83,Thu,11,top10,338_-1183,33.85,-118.25,0.3512083092416726,5
83,Thu,11,top10,339_-1184,33.95,-118.35000000000001,0.3307006403837866,6
83,Thu,11,top10,340_-1181,34.050000000000004,-118.05000000000001,0.3147942794246353,7
83,Thu,11,top10,339_-1181,33.95,-118.05000000000001,0.30699215724485146,8
83,Thu,11,top10,341_-1184,34.15,-118.35000000000001,0.30639189851487864,9
83,Thu,11,top10,338_-1182,33.85,-118.15,0.2974919971955963,10
83,Thu,11,top50,340_-1183,34.050000000000004,-118.25,0.671486393854546,1
83,Thu,11,top50,339_-1183,33.95,-118.25,0.4931254665446038,2
83,Thu,11,top50,339_-1182,33.95,-118.15,0.40070092782104294,3
83,Thu,11,top50,340_-1182,34.050000000000004,-118.15,0.396913378254629,4
83,Thu,11,top50,338_-1183,33.85,-118.25,0.3512083092416726,5
83,Thu,11,top50,339_-1184,33.95,-118.35000000000001,0.3307006403837866,6
83,Thu,11,top50,340_-1181,34.050000000000004,-118.05000000000001,0.3147942794246353,7
83,Thu,11,top50,339_-1181,33.95,-118.05000000000001,0.30699215724485146,8
83,Thu,11,top50,341_-1184,34.15,-118.35000000000001,0.30639189851487864,9
83,Thu,11,top50,338_-1182,33.85,-118.15,0.2974919971955963,10
83,Thu,11,top50,337_-1179,33.75,-117.85000000000001,0.27610371578932935,11
83,Thu,11,top50,340_-1185,34.050000000000004,-118.45,0.2682174284508587,12
83,Thu,11,top50,327_-1172,32.75,-117.15,0.26665661226206444,13
83,Thu,11,top50,385_-1215,38.550000000000004,-121.45,0.26133877341366635,14
83,Thu,11,top50,340_-1184,34.050000000000004,-118.35000000000001,0.2522453758018919,15
83,Thu,11,top50,340_-1180,34.050000000000004,-117.95,0.245537559371623,16
83,Thu,11,top50,341_-1185,34.15,-118.45,0.2420975765668394,17
83,Thu,11,top50,342_-1185,34.25,-118.45,0.2407403864423089,18
83,Thu,11,top50,341_-1183,34.15,-118.25,0.23200918368866907,19
83,Thu,11,top50,386_-1214,38.650000000000006,-121.35000000000001,0.22674593876438512,20
83,Thu,11,top50,338_-1181,33.85,-118.05000000000001,0.22446334644293206,21
83,Thu,11,top50,340_-1179,34.050000000000004,-117.85000000000001,0.22120542052002276,22
83,Thu,11,top50,378_-1223,37.85,-122.25,0.2156266437391041,23
83,Thu,11,top50,373_-1220,37.35,-121.95,0.21091262148836287,24
83,Thu,11,top50,340_-1176,34.050000000000004,-117.55000000000001,0.19586621494831347,25
83,Thu,11,top50,376_-1221,37.65,-122.05000000000001,0.17187089812572232,26
83,Thu,11,top50,340_-1178,34.050000000000004,-117.75,0.17186347873695426,27
83,Thu,11,top50,377_-1222,37.75,-122.15,0.1686321327885418,28
83,Thu,11,top50,378_-1224,37.85,-122.35000000000001,0.1655987586810265,29
83,Thu,11,top50,337_-1180,33.75,-117.95,0.165316730802528,30
83,Thu,11,top50,341_-1180,34.15,-117.95,0.162555977950146,31
83,Thu,11,top50,338_-1180,33.85,-117.95,0.16131517486047334,32
83,Thu,11,top50,377_-1225,37.75,-122.45,0.16105904273311036,33
83,Thu,11,top50,376_-1222,37.65,-122.15,0.1595194891798094,34
83,Thu,11,top50,340_-1174,34.050000000000004,-117.35000000000001,0.1594773586675338,35
83,Thu,11,top50,373_-1219,37.35,-121.85000000000001,0.15903087431443821,36
83,Thu,11,top50,339_-1174,33.95,-117.35000000000001,0.15900492638303668,37
83,Thu,11,top50,338_-1179,33.85,-117.85000000000001,0.1582076979705882,38
83,Thu,11,top50,337_-1181,33.75,-118.05000000000001,0.15063050248207785,39
83,Thu,11,top50,338_-1184,33.85,-118.35000000000001,0.14814623809999508,40
83,Thu,11,top50,340_-1177,34.050000000000004,-117.65,0.1476835654719435,41
83,Thu,11,top50,339_-1179,33.95,-117.85000000000001,0.14712990710856935,42
83,Thu,11,top50,339_-1180,33.95,-117.95,0.14311420706697522,43
83,Thu,11,top50,384_-1215,38.45,-121.45,0.13458384597153042,44
83,Thu,11,top50,341_-1179,34.15,-117.85000000000001,0.13387414698666678,45
83,Thu,11,top50,328_-1172,32.85,-117.15,0.13233249707768327,46
83,Thu,11,top50,379_-1224,37.95,-122.35000000000001,0.1272659599081057,47
83,Thu,11,top50,336_-1179,33.65,-117.85000000000001,0.1272591317703308,48
83,Thu,11,top50,386_-1215,38.650000000000006,-121.45,0.12624234618587843,49
83,Thu,11,top50,340_-1173,34.050000000000004,-117.25,0.12092990439363106,50
83,Thu,11,top100,340_-1183,34.050000000000004,-118.25,0.671486393854546,1
83,Thu,11,top100,339_-1183,33.95,-118.25,0.4931254665446038,2
83,Thu,11,top100,339_-1182,33.95,-118.15,0.40070092782104294,3
83,Thu,11,top100,340_-1182,34.050000000000004,-118.15,0.396913378254629,4
83,Thu,11,top100,338_-1183,33.85,-118.25,0.3512083092416726,5
83,Thu,11,top100,339_-1184,33.95,-118.35000000000001,0.3307006403837866,6
83,Thu,11,top100,340_-1181,34.050000000000004,-118.05000000000001,0.3147942794246353,7
83,Thu,11,top100,339_-1181,33.95,-118.05000000000001,0.30699215724485146,8
83,Thu,11,top100,341_-1184,34.15,-118.35000000000001,0.30639189851487864,9
83,Thu,11,top100,338_-1182,33.85,-118.15,0.2974919971955963,10
83,Thu,11,top100,337_-1179,33.75,-117.85000000000001,0.27610371578932935,11
83,Thu,11,top100,340_-1185,34.050000000000004,-118.45,0.2682174284508587,12
83,Thu,11,top100,327_-1172,32.75,-117.15,0.26665661226206444,13
83,Thu,11,top100,385_-1215,38.550000000000004,-121.45,0.26133877341366635,14
83,Thu,11,top100,340_-1184,34.050000000000004,-118.35000000000001,0.2522453758018919,15
83,Thu,11,top100,340_-1180,34.050000000000004,-117.95,0.245537559371623,16
83,Thu,11,top100,341_-1185,34.15,-118.45,0.2420975765668394,17
83,Thu,11,top100,342_-1185,34.25,-118.45,0.2407403864423089,18
83,Thu,11,top100,341_-1183,34.15,-118.25,0.23200918368866907,19
83,Thu,11,top100,386_-1214,38.650000000000006,-121.35000000000001,0.22674593876438512,20
83,Thu,11,top100,338_-1181,33.85,-118.05000000000001,0.22446334644293206,21
83,Thu,11,top100,340_-1179,34.050000000000004,-117.85000000000001,0.22120542052002276,22
83,Thu,11,top100,378_-1223,37.85,-122.25,0.2156266437391041,23
83,Thu,11,top100,373_-1220,37.35,-121.95,0.21091262148836287,24
83,Thu,11,top100,340_-1176,34.050000000000004,-117.55000000000001,0.19586621494831347,25
83,Thu,11,top100,376_-1221,37.65,-122.05000000000001,0.17187089812572232,26
83,Thu,11,top100,340_-1178,34.050000000000004,-117.75,0.17186347873695426,27
83,Thu,11,top100,377_-1222,37.75,-122.15,0.1686321327885418,28
83,Thu,11,top100,378_-1224,37.85,-122.35000000000001,0.1655987586810265,29
83,Thu,11,top100,337_-1180,33.75,-117.95,0.165316730802528,30
83,Thu,11,top100,341_-1180,34.15,-117.95,0.162555977950146,31
83,Thu,11,top100,338_-1180,33.85,-117.95,0.16131517486047334,32
83,Thu,11,top100,377_-1225,37.75,-122.45,0.16105904273311036,33
83,Thu,11,top100,376_-1222,37.65,-122.15,0.1595194891798094,34
83,Thu,11,top100,340_-1174,34.050000000000004,-117.35000000000001,0.1594773586675338,35
83,Thu,11,top100,373_-1219,37.35,-121.85000000000001,0.15903087431443821,36
83,Thu,11,top100,339_-1174,33.95,-117.35000000000001,0.15900492638303668,37
83,Thu,11,top100,338_-1179,33.85,-117.85000000000001,0.1582076979705882,38
83,Thu,11,top100,337_-1181,33.75,-118.05000000000001,0.15063050248207785,39
83,Thu,11,top100,338_-1184,33.85,-118.35000000000001,0.14814623809999508,40
83,Thu,11,top100,340_-1177,34.050000000000004,-117.65,0.1476835654719435,41
83,Thu,11,top100,339_-1179,33.95,-117.85000000000001,0.14712990710856935,42
83,Thu,11,top100,339_-1180,33.95,-117.95,0.14311420706697522,43
83,Thu,11,top100,384_-1215,38.45,-121.45,0.13458384597153042,44
83,Thu,11,top100,341_-1179,34.15,-117.85000000000001,0.13387414698666678,45
83,Thu,11,top100,328_-1172,32.85,-117.15,0.13233249707768327,46
83,Thu,11,top100,379_-1224,37.95,-122.35000000000001,0.1272659599081057,47
83,Thu,11,top100,336_-1179,33.65,-117.85000000000001,0.1272591317703308,48
83,Thu,11,top100,386_-1215,38.650000000000006,-121.45,0.12624234618587843,49
83,Thu,11,top100,340_-1173,34.050000000000004,-117.25,0.12092990439363106,50
83,Thu,11,top100,385_-1214,38.550000000000004,-121.35000000000001,0.12004917796361136,51
83,Thu,11,top100,340_-1175,34.050000000000004,-117.45,0.12001722277576289,52
83,Thu,11,top100,341_-1182,34.15,-118.15,0.11436959315602326,53
83,Thu,11,top100,338_-1176,33.85,-117.55000000000001,0.11416334211998506,54
83,Thu,11,top100,377_-1223,37.75,-122.25,0.10822788804633178,55
83,Thu,11,top100,341_-1181,34.15,-118.05000000000001,0.1070420840941196,56
83,Thu,11,top100,341_-1186,34.15,-118.55000000000001,0.1055012826033452,57
83,Thu,11,top100,336_-1178,33.65,-117.75,0.10394110984581018,58
83,Thu,11,top100,385_-1216,38.550000000000004,-121.55000000000001,0.10307169755660567,59
83,Thu,11,top100,339_-1173,33.95,-117.25,0.10300834520093892,60
83,Thu,11,top100,327_-1171,32.75,-117.05000000000001,0.10274815982076306,61
83,Thu,11,top100,374_-1220,37.45,-121.95,0.10238518487340258,62
83,Thu,11,top100,378_-1221,37.85,-122.05000000000001,0.09688113722386721,63
83,Thu,11,top100,339_-1175,33.95,-117.45,0.09378095445294744,64
83,Thu,11,top100,375_-1221,37.550000000000004,-122.05000000000001,0.09163297022856091,65
83,Thu,11,top100,337_-1183,33.75,-118.25,0.09163087200582117,66
83,Thu,11,top100,379_-1221,37.95,-122.05000000000001,0.09157478240521393,67
83,Thu,11,top100,376_-1225,37.65,-122.45,0.09041226631460862,68
83,Thu,11,top100,341_-1174,34.15,-117.35000000000001,0.08938070458752138,69
83,Thu,11,top100,342_-1184,34.25,-118.35000000000001,0.08699106921967437,70
83,Thu,11,top100,375_-1223,37.550000000000004,-122.25,0.08606437446615134,71
83,Thu,11,top100,386_-1213,38.650000000000006,-121.25,0.08532413242576044,72
83,Thu,11,top100,373_-1221,37.35,-122.05000000000001,0.08492664564776035,73
83,Thu,11,top100,386_-1216,38.650000000000006,-121.55000000000001,0.08293802738871635,74
83,Thu,11,top100,374_-1223,37.45,-122.25,0.08097746956547368,75
83,Thu,11,top100,371_-1220,37.15,-121.95,0.07932595234545385,76
83,Thu,11,top100,338_-1178,33.85,-117.75,0.07862637174419797,77
83,Thu,11,top100,341_-1176,34.15,-117.55000000000001,0.07787205393325088,78
83,Thu,11,top100,343_-1186,34.35,-118.55000000000001,0.07776395178761603,79
83,Thu,11,top100,377_-1224,37.75,-122.35000000000001,0.07703275764342811,80
83,Thu,11,top100,372_-1220,37.25,-121.95,0.07687141583165231,81
83,Thu,11,top100,337_-1178,33.75,-117.75,0.07565308728339769,82
83,Thu,11,top100,375_-1220,37.550000000000004,-121.95,0.07439374995700969,83
83,Thu,11,top100,375_-1224,37.550000000000004,-122.35000000000001,0.07379207909471568,84
83,Thu,11,top100,372_-1219,37.25,-121.85000000000001,0.07372802636697028,85
83,Thu,11,top100,341_-1175,34.15,-117.45,0.07347187809089004,86
83,Thu,11,top100,326_-1171,32.65,-117.05000000000001,0.07065950838572004,87
83,Thu,11,top100,374_-1222,37.45,-122.15,0.0703053649594488,88
83,Thu,11,top100,331_-1172,33.15,-117.15,0.0679269640152698,89
83,Thu,11,top100,380_-1223,38.050000000000004,-122.25,0.06775417140471225,90
83,Thu,11,top100,338_-1177,33.85,-117.65,0.06732706401245919,91
83,Thu,11,top100,343_-1185,34.35,-118.45,0.06723805412356987,92
83,Thu,11,top100,342_-1186,34.25,-118.55000000000001,0.06711722570479865,93
83,Thu,11,top100,326_-1172,32.65,-117.15,0.06645078279337761,94
83,Thu,11,top100,335_-1177,33.550000000000004,-117.65,0.06602290287303787,95
83,Thu,11,top100,384_-1228,38.45,-122.75,0.06600480138654995,96
83,Thu,11,top100,328_-1173,32.85,-117.25,0.0653113903695315,97
83,Thu,11,top100,337_-1182,33.75,-118.15,0.06486495250262003,98
83,Thu,11,top100,367_-1198,36.75,-119.75,0.06447418660836655,99
83,Thu,11,top100,353_-1191,35.35,-119.05000000000001,0.0637359204144089,100
84,Thu,12,top10,340_-1183,34.050000000000004,-118.25,0.7093387428478346,1
84,Thu,12,top10,339_-1183,33.95,-118.25,0.5807019020405023,2
84,Thu,12,top10,340_-1182,34.050000000000004,-118.15,0.431492050886993,3
84,Thu,12,top10,339_-1182,33.95,-118.15,0.4185905624220869,4
84,Thu,12,top10,339_-1184,33.95,-118.35000000000001,0.3765619379229365,5
84,Thu,12,top10,338_-1183,33.85,-118.25,0.37574969626628113,6
84,Thu,12,top10,339_-1181,33.95,-118.05000000000001,0.34949029296446366,7
84,Thu,12,top10,340_-1181,34.050000000000004,-118.05000000000001,0.34503290731426994,8
84,Thu,12,top10,338_-1182,33.85,-118.15,0.30781265342229286,9
84,Thu,12,top10,341_-1184,34.15,-118.35000000000001,0.29551195817185105,10
84,Thu,12,top50,340_-1183,34.050000000000004,-118.25,0.7093387428478346,1
84,Thu,12,top50,339_-1183,33.95,-118.25,0.5807019020405023,2
84,Thu,12,top50,340_-1182,34.050000000000004,-118.15,0.431492050886993,3
84,Thu,12,top50,339_-1182,33.95,-118.15,0.4185905624220869,4
84,Thu,12,top50,339_-1184,33.95,-118.35000000000001,0.3765619379229365,5
84,Thu,12,top50,338_-1183,33.85,-118.25,0.37574969626628113,6
84,Thu,12,top50,339_-1181,33.95,-118.05000000000001,0.34949029296446366,7
84,Thu,12,top50,340_-1181,34.050000000000004,-118.05000000000001,0.34503290731426994,8
84,Thu,12,top50,338_-1182,33.85,-118.15,0.30781265342229286,9
84,Thu,12,top50,341_-1184,34.15,-118.35000000000001,0.29551195817185105,10
84,Thu,12,top50,340_-1185,34.050000000000004,-118.45,0.288523170434453,11
84,Thu,12,top50,327_-1172,32.75,-117.15,0.275702100703526,12
84,Thu,12,top50,341_-1185,34.15,-118.45,0.2725151753736999,13
84,Thu,12,top50,337_-1179,33.75,-117.85000000000001,0.26734905508835993,14
84,Thu,12,top50,340_-1184,34.050000000000004,-118.35000000000001,0.26616036461620957,15
84,Thu,12,top50,341_-1183,34.15,-118.25,0.264753404419467,16
84,Thu,12,top50,340_-1179,34.050000000000004,-117.85000000000001,0.26274904468109656,17
84,Thu,12,top50,385_-1215,38.550000000000004,-121.45,0.26050357579994526,18
84,Thu,12,top50,340_-1180,34.050000000000004,-117.95,0.24596261530003463,19
84,Thu,12,top50,342_-1185,34.25,-118.45,0.2110983282767608,20
84,Thu,12,top50,340_-1176,34.050000000000004,-117.55000000000001,0.21084011502288466,21
84,Thu,12,top50,338_-1181,33.85,-118.05000000000001,0.20711808171511703,22
84,Thu,12,top50,386_-1214,38.650000000000006,-121.35000000000001,0.20485928701196157,23
84,Thu,12,top50,373_-1220,37.35,-121.95,0.20354498539589458,24
84,Thu,12,top50,339_-1179,33.95,-117.85000000000001,0.20123878108321513,25
84,Thu,12,top50,340_-1174,34.050000000000004,-117.35000000000001,0.19243037880176198,26
84,Thu,12,top50,339_-1174,33.95,-117.35000000000001,0.1829944864128652,27
84,Thu,12,top50,378_-1223,37.85,-122.25,0.18268108072642697,28
84,Thu,12,top50,338_-1179,33.85,-117.85000000000001,0.182227086486621,29
84,Thu,12,top50,376_-1222,37.65,-122.15,0.17901986203588693,30
84,Thu,12,top50,376_-1221,37.65,-122.05000000000001,0.17463003309962236,31
84,Thu,12,top50,377_-1222,37.75,-122.15,0.17250983599510405,32
84,Thu,12,top50,337_-1180,33.75,-117.95,0.16481710365860555,33
84,Thu,12,top50,340_-1178,34.050000000000004,-117.75,0.16468972780481403,34
84,Thu,12,top50,373_-1219,37.35,-121.85000000000001,0.15969455813248445,35
84,Thu,12,top50,338_-1180,33.85,-117.95,0.15761644257113702,36
84,Thu,12,top50,341_-1180,34.15,-117.95,0.1576119063617791,37
84,Thu,12,top50,341_-1179,34.15,-117.85000000000001,0.15015304333267723,38
84,Thu,12,top50,339_-1180,33.95,-117.95,0.14951987447935403,39
84,Thu,12,top50,338_-1184,33.85,-118.35000000000001,0.14442513444600555,40
84,Thu,12,top50,340_-1177,34.050000000000004,-117.65,0.1417104111095274,41
84,Thu,12,top50,378_-1224,37.85,-122.35000000000001,0.13731389663777518,42
84,Thu,12,top50,385_-1214,38.550000000000004,-121.35000000000001,0.13641755976823478,43
84,Thu,12,top50,377_-1225,37.75,-122.45,0.13272198083900147,44
84,Thu,12,top50,337_-1181,33.75,-118.05000000000001,0.1301383324597065,45
84,Thu,12,top50,338_-1176,33.85,-117.55000000000001,0.12822747336532436,46
84,Thu,12,top50,340_-1175,34.050000000000004,-117.45,0.12752654417770173,47
84,Thu,12,top50,385_-1216,38.550000000000004,-121.55000000000001,0.12172941567741102,48
84,Thu,12,top50,340_-1173,34.050000000000004,-117.25,0.12059433392383241,49
